clip_path,gesture_label,person_id,take_number,source,keypoint_path,frame_count,split
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_38.mov,team_to_serve_right,p01,38,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_38.npy,68,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_39.mov,team_to_serve_right,p01,39,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_39.npy,76,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_4.mov,team_to_serve_right,p01,4,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_4.npy,79,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_40.mov,team_to_serve_right,p01,40,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_40.npy,71,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_41.mov,team_to_serve_right,p01,41,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_41.npy,79,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_42.mov,team_to_serve_right,p01,42,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_42.npy,70,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_43.mov,team_to_serve_right,p01,43,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_43.npy,72,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_44.mov,team_to_serve_right,p01,44,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_44.npy,69,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_45.mov,team_to_serve_right,p01,45,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_45.npy,75,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_46.mov,team_to_serve_right,p01,46,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_46.npy,73,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_47.mov,team_to_serve_right,p01,47,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_47.npy,71,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_48.mov,team_to_serve_right,p01,48,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_48.npy,78,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_49.mov,team_to_serve_right,p01,49,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_49.npy,83,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_5.mov,team_to_serve_right,p01,5,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_5.npy,83,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_50.mov,team_to_serve_right,p01,50,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_50.npy,86,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_51.mov,team_to_serve_right,p01,51,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_51.npy,84,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_52.mov,team_to_serve_right,p01,52,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_52.npy,88,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_53.mov,team_to_serve_right,p01,53,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_53.npy,80,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_54.mov,team_to_serve_right,p01,54,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_54.npy,74,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_55.mov,team_to_serve_right,p01,55,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_55.npy,77,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_56.mov,team_to_serve_right,p01,56,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_56.npy,76,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_57.mov,team_to_serve_right,p01,57,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_57.npy,66,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_58.mov,team_to_serve_right,p01,58,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_58.npy,64,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_59.mov,team_to_serve_right,p01,59,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_59.npy,77,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_6.mov,team_to_serve_right,p01,6,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_6.npy,89,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_60.mov,team_to_serve_right,p01,60,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_60.npy,71,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_61.mov,team_to_serve_right,p01,61,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_61.npy,61,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_62.mov,team_to_serve_right,p01,62,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_62.npy,66,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_63.mov,team_to_serve_right,p01,63,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_63.npy,64,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_64.mov,team_to_serve_right,p01,64,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_64.npy,71,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_65.mov,team_to_serve_right,p01,65,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_65.npy,76,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_66.mov,team_to_serve_right,p01,66,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_66.npy,75,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_67.mov,team_to_serve_right,p01,67,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_67.npy,78,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_68.mov,team_to_serve_right,p01,68,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_68.npy,75,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_69.mov,team_to_serve_right,p01,69,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_69.npy,75,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_7.mov,team_to_serve_right,p01,7,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_7.npy,83,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_70.mov,team_to_serve_right,p01,70,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_70.npy,72,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_71.mov,team_to_serve_right,p01,71,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_71.npy,75,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_72.mov,team_to_serve_right,p01,72,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_72.npy,70,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_73.mov,team_to_serve_right,p01,73,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_73.npy,69,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_74.mov,team_to_serve_right,p01,74,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_74.npy,83,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_75.mov,team_to_serve_right,p01,75,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_75.npy,68,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_76.mov,team_to_serve_right,p01,76,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_76.npy,74,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_77.mov,team_to_serve_right,p01,77,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_77.npy,3584,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_78.mov,team_to_serve_right,p01,78,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_78.npy,79,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_79.mov,team_to_serve_right,p01,79,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_79.npy,82,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_8.mov,team_to_serve_right,p01,8,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_8.npy,74,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_80.mov,team_to_serve_right,p01,80,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_80.npy,77,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_81.mov,team_to_serve_right,p01,81,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_81.npy,76,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_82.mov,team_to_serve_right,p01,82,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_82.npy,85,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_83.mov,team_to_serve_right,p01,83,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_83.npy,76,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_84.mov,team_to_serve_right,p01,84,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_84.npy,80,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_85.mov,team_to_serve_right,p01,85,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_85.npy,69,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_86.mov,team_to_serve_right,p01,86,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_86.npy,68,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_87.mov,team_to_serve_right,p01,87,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_87.npy,63,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_88.mov,team_to_serve_right,p01,88,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_88.npy,66,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_89.mov,team_to_serve_right,p01,89,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_89.npy,69,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_9.mov,team_to_serve_right,p01,9,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_9.npy,78,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_90.mov,team_to_serve_right,p01,90,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_90.npy,70,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_91.mov,team_to_serve_right,p01,91,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_91.npy,69,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_92.mov,team_to_serve_right,p01,92,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_92.npy,64,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_93.mov,team_to_serve_right,p01,93,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_93.npy,63,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_94.mov,team_to_serve_right,p01,94,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_94.npy,72,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_95.mov,team_to_serve_right,p01,95,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_95.npy,63,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_96.mov,team_to_serve_right,p01,96,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_96.npy,75,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_97.mov,team_to_serve_right,p01,97,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_97.npy,71,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_98.mov,team_to_serve_right,p01,98,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_98.npy,66,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p01_99.mov,team_to_serve_right,p01,99,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p01_99.npy,72,test
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_1.mp4,team_to_serve_right,p08,1,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_1.npy,109,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_12.mp4,team_to_serve_right,p08,12,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_12.npy,111,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_13.mp4,team_to_serve_right,p08,13,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_13.npy,118,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_14.mp4,team_to_serve_right,p08,14,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_14.npy,100,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_15.mp4,team_to_serve_right,p08,15,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_15.npy,108,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_16.mp4,team_to_serve_right,p08,16,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_16.npy,111,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_17.mp4,team_to_serve_right,p08,17,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_17.npy,109,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_18.mp4,team_to_serve_right,p08,18,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_18.npy,111,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_19.mp4,team_to_serve_right,p08,19,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_19.npy,112,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_2.mp4,team_to_serve_right,p08,2,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_2.npy,105,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_21.mp4,team_to_serve_right,p08,21,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_21.npy,96,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_22.mp4,team_to_serve_right,p08,22,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_22.npy,117,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_23.mp4,team_to_serve_right,p08,23,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_23.npy,118,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_24.mp4,team_to_serve_right,p08,24,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_24.npy,117,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_25.mp4,team_to_serve_right,p08,25,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_25.npy,100,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_26.mp4,team_to_serve_right,p08,26,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_26.npy,114,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_27.mp4,team_to_serve_right,p08,27,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_27.npy,111,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_28.mp4,team_to_serve_right,p08,28,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_28.npy,103,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_29.mp4,team_to_serve_right,p08,29,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_29.npy,114,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_3.mp4,team_to_serve_right,p08,3,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_3.npy,110,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_30.mp4,team_to_serve_right,p08,30,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_30.npy,112,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_31.mp4,team_to_serve_right,p08,31,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_31.npy,115,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_32.mp4,team_to_serve_right,p08,32,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_32.npy,114,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_33.mp4,team_to_serve_right,p08,33,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_33.npy,113,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_34.mp4,team_to_serve_right,p08,34,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_34.npy,111,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_35.mp4,team_to_serve_right,p08,35,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_35.npy,110,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_36.mp4,team_to_serve_right,p08,36,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_36.npy,105,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_37.mp4,team_to_serve_right,p08,37,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_37.npy,113,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_38.mp4,team_to_serve_right,p08,38,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_38.npy,103,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_39.mp4,team_to_serve_right,p08,39,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_39.npy,99,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_4.mp4,team_to_serve_right,p08,4,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_4.npy,118,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_40.mp4,team_to_serve_right,p08,40,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_40.npy,109,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_42.mp4,team_to_serve_right,p08,42,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_42.npy,114,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_43.mp4,team_to_serve_right,p08,43,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_43.npy,102,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_44.mp4,team_to_serve_right,p08,44,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_44.npy,112,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_45.mp4,team_to_serve_right,p08,45,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_45.npy,108,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_46.mp4,team_to_serve_right,p08,46,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_46.npy,93,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_47.mp4,team_to_serve_right,p08,47,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_47.npy,111,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_48.mp4,team_to_serve_right,p08,48,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_48.npy,109,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_49.mp4,team_to_serve_right,p08,49,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_49.npy,104,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_5.mp4,team_to_serve_right,p08,5,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_5.npy,100,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_50.mp4,team_to_serve_right,p08,50,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_50.npy,108,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_51.mp4,team_to_serve_right,p08,51,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_51.npy,110,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_52.mp4,team_to_serve_right,p08,52,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_52.npy,101,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_53.mp4,team_to_serve_right,p08,53,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_53.npy,102,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_54.mp4,team_to_serve_right,p08,54,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_54.npy,99,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_55.mp4,team_to_serve_right,p08,55,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_55.npy,110,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_56.mp4,team_to_serve_right,p08,56,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_56.npy,114,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_57.mp4,team_to_serve_right,p08,57,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_57.npy,99,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_58.mp4,team_to_serve_right,p08,58,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_58.npy,117,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_59.mp4,team_to_serve_right,p08,59,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_59.npy,106,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_6.mp4,team_to_serve_right,p08,6,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_6.npy,99,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_60.mp4,team_to_serve_right,p08,60,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_60.npy,105,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_61.mp4,team_to_serve_right,p08,61,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_61.npy,111,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_62.mp4,team_to_serve_right,p08,62,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_62.npy,109,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_63.mp4,team_to_serve_right,p08,63,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_63.npy,108,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_64.mp4,team_to_serve_right,p08,64,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_64.npy,113,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_65.mp4,team_to_serve_right,p08,65,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_65.npy,110,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_66.mp4,team_to_serve_right,p08,66,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_66.npy,108,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_67.mp4,team_to_serve_right,p08,67,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_67.npy,87,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_68.mp4,team_to_serve_right,p08,68,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_68.npy,111,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_69.mp4,team_to_serve_right,p08,69,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_69.npy,114,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_7.mp4,team_to_serve_right,p08,7,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_7.npy,111,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_70.mp4,team_to_serve_right,p08,70,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_70.npy,104,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_71.mp4,team_to_serve_right,p08,71,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_71.npy,113,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_72.mp4,team_to_serve_right,p08,72,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_72.npy,112,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_73.mp4,team_to_serve_right,p08,73,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_73.npy,102,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_74.mp4,team_to_serve_right,p08,74,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_74.npy,103,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_75.mp4,team_to_serve_right,p08,75,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_75.npy,100,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_76.mp4,team_to_serve_right,p08,76,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_76.npy,111,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_77.mp4,team_to_serve_right,p08,77,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_77.npy,110,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_78.mp4,team_to_serve_right,p08,78,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_78.npy,99,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_79.mp4,team_to_serve_right,p08,79,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_79.npy,112,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_8.mp4,team_to_serve_right,p08,8,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_8.npy,114,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_80.mp4,team_to_serve_right,p08,80,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_80.npy,105,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_81.mp4,team_to_serve_right,p08,81,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_81.npy,105,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_82.mp4,team_to_serve_right,p08,82,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_82.npy,108,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_83.mp4,team_to_serve_right,p08,83,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_83.npy,105,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_84.mp4,team_to_serve_right,p08,84,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_84.npy,105,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_85.mp4,team_to_serve_right,p08,85,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_85.npy,97,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_86.mp4,team_to_serve_right,p08,86,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_86.npy,103,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_87.mp4,team_to_serve_right,p08,87,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_87.npy,99,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_88.mp4,team_to_serve_right,p08,88,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_88.npy,96,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_89.mp4,team_to_serve_right,p08,89,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_89.npy,109,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_9.mp4,team_to_serve_right,p08,9,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_9.npy,118,train
data/raw_clips\team_to_serve_right\team_to_serve_right_p08_90.mp4,team_to_serve_right,p08,90,volunteer,data/keypoints\team_to_serve_right\team_to_serve_right_p08_90.npy,95,train
